sm_dens,cyt_dens,sm_spars,cyt_spars
0.33198293050130206,0.024600982666015625,0.668017069498698,0.9753990173339844
0.12627410888671875,0.005896250406901042,0.8737258911132812,0.994103749593099
0.5046869913736979,0.03812535603841146,0.4953130086263021,0.9618746439615885
0.0793317159016927,0.011870066324869791,0.9206682840983073,0.9881299336751302
0.11325963338216145,0.004779815673828125,0.8867403666178385,0.9952201843261719
0.1745427449544271,0.005757649739583333,0.8254572550455729,0.9942423502604166
0.17045720418294272,0.026738484700520832,0.8295427958170573,0.9732615152994791
0.4090169270833333,0.029453277587890625,0.5909830729166667,0.9705467224121094
0.5495007832845052,0.032702128092447914,0.45049921671549475,0.9672978719075521
0.5807100931803385,0.11170196533203125,0.4192899068196615,0.8882980346679688
0.3589668273925781,0.0190887451171875,0.6410331726074219,0.9809112548828125
0.6110445658365885,0.016501108805338543,0.3889554341634115,0.9834988911946615
0.019887288411458332,0.048037211100260414,0.9801127115885416,0.9519627888997396
0.46245066324869794,0.02740478515625,0.537549336751302,0.97259521484375
0.4068133036295573,0.14340845743815103,0.5931866963704426,0.856591542561849
0.22311019897460938,0.2294464111328125,0.7768898010253906,0.7705535888671875
0.25045140584309894,0.09824498494466145,0.7495485941569011,0.9017550150553385
0.21716690063476562,0.015331268310546875,0.7828330993652344,0.9846687316894531
0.5496533711751302,0.1707636515299479,0.45034662882486975,0.8292363484700521
0.20734278361002603,0.008199055989583334,0.792657216389974,0.9918009440104166
0.1192156473795573,0.017491658528645832,0.8807843526204427,0.9825083414713541
0.1494928995768229,0.5275764465332031,0.8505071004231771,0.4724235534667969
0.061800638834635414,0.0077362060546875,0.9381993611653646,0.9922637939453125
0.43349583943684894,0.009901682535807291,0.5665041605631511,0.9900983174641927
0.4773572285970052,0.007216135660807292,0.5226427714029949,0.9927838643391927
0.14395523071289062,0.05449040730794271,0.8560447692871094,0.9455095926920573
0.5156644185384115,0.016379038492838543,0.4843355814615885,0.9836209615071615
0.015427907307942709,0.040545145670572914,0.9845720926920573,0.9594548543294271
0.051876068115234375,0.140106201171875,0.9481239318847656,0.859893798828125
0.2863260904947917,0.030261993408203125,0.7136739095052083,0.9697380065917969
0.150146484375,0.020605723063151043,0.849853515625,0.979394276936849
0.07987594604492188,0.026830037434895832,0.9201240539550781,0.9731699625651041
0.1780878702799479,0.012700398763020834,0.8219121297200521,0.9872996012369791
0.20308303833007812,0.06464513142903645,0.7969169616699219,0.9353548685709635
0.46999867757161456,0.2062225341796875,0.5300013224283855,0.7937774658203125
0.5501619974772135,0.038403828938802086,0.4498380025227865,0.9615961710611979
0.08548227945963542,0.016707102457682293,0.9145177205403646,0.9832928975423177
0.11681620279947917,0.09824498494466145,0.8831837972005209,0.9017550150553385
0.05217870076497396,0.005884806315104167,0.947821299235026,0.9941151936848959
0.2042236328125,0.026135762532552082,0.7957763671875,0.9738642374674479
0.05985260009765625,0.018909454345703125,0.9401473999023438,0.9810905456542969
0.12929534912109375,0.01200103759765625,0.8707046508789062,0.9879989624023438
0.2823473612467448,0.06624730428059895,0.7176526387532551,0.933752695719401
0.22201156616210938,0.00518798828125,0.7779884338378906,0.99481201171875
0.5801709493001302,0.08064905802408855,0.41982905069986975,0.9193509419759115
0.14330164591471353,0.1312840779622396,0.8566983540852865,0.8687159220377604
0.44166819254557294,0.039295196533203125,0.558331807454427,0.9607048034667969
0.611609141031901,0.13640848795572916,0.388390858968099,0.8635915120442709
0.1177660624186198,0.032328287760416664,0.8822339375813802,0.9676717122395834
0.3324445088704427,0.012704213460286459,0.6675554911295574,0.9872957865397135
0.17515182495117188,0.020921071370442707,0.8248481750488281,0.9790789286295573
0.36702855428059894,0.0190887451171875,0.6329714457194011,0.9809112548828125
0.33777109781901044,0.028683980305989582,0.6622289021809895,0.9713160196940104
0.5638949076334635,0.07595316569010417,0.4361050923665365,0.9240468343098959
0.07665506998697917,0.009586334228515625,0.9233449300130209,0.9904136657714844
0.06608963012695312,0.028683980305989582,0.9339103698730469,0.9713160196940104
0.4942766825358073,0.22612508138020834,0.5057233174641926,0.7738749186197916
0.5404459635416666,0.41179656982421875,0.45955403645833337,0.5882034301757812
0.6504872639973959,0.24482854207356772,0.34951273600260413,0.7551714579264323
0.43372217814127606,0.03186670939127604,0.5662778218587239,0.968133290608724
0.43588511149088544,0.024239857991536457,0.5641148885091145,0.9757601420084635
0.4254290262858073,0.014349619547526041,0.5745709737141926,0.985650380452474
0.2649803161621094,0.0131683349609375,0.7350196838378906,0.9868316650390625
0.6168352762858073,0.023230234781901043,0.38316472371419275,0.976769765218099
0.12658055623372397,0.05480066935221354,0.873419443766276,0.9451993306477865
0.03299713134765625,0.04367701212565104,0.9670028686523438,0.956322987874349
0.2022247314453125,0.014586130777994791,0.7977752685546875,0.9854138692220052
0.2466456095377604,0.050655364990234375,0.7533543904622396,0.9493446350097656
0.6381505330403646,0.013299306233723959,0.3618494669596354,0.986700693766276
0.1300023396809896,0.13881556193033853,0.8699976603190104,0.8611844380696615
0.5502510070800781,0.014550526936848959,0.4497489929199219,0.985449473063151
0.2747179667154948,0.4563395182291667,0.7252820332845051,0.5436604817708333
0.4937693277994792,0.04332733154296875,0.5062306722005208,0.9566726684570312
0.6696688334147135,0.16610844930013022,0.3303311665852865,0.8338915506998698
0.4600779215494792,0.3080698649088542,0.5399220784505208,0.6919301350911458
0.5341262817382812,0.013070424397786459,0.46587371826171875,0.9869295756022135
0.7314656575520834,0.14322408040364584,0.26853434244791663,0.8567759195963541
0.596520741780599,0.01337432861328125,0.403479258219401,0.9866256713867188
0.5890490214029948,0.20343907674153647,0.41095097859700525,0.7965609232584635
0.39821116129557294,0.23535919189453125,0.601788838704427,0.7646408081054688
0.3981285095214844,0.24771881103515625,0.6018714904785156,0.7522811889648438
0.2943166097005208,0.028821309407552082,0.7056833902994792,0.9711786905924479
0.4284858703613281,0.018085479736328125,0.5715141296386719,0.9819145202636719
0.33106740315755206,0.042171478271484375,0.668932596842448,0.9578285217285156
0.6482988993326823,0.3602193196614583,0.35170110066731775,0.6397806803385417
0.14157231648763022,0.03571446736653646,0.8584276835123698,0.9642855326334635
0.45147450764973956,0.039093017578125,0.5485254923502605,0.960906982421875
0.6742846171061198,0.33243560791015625,0.32571538289388025,0.6675643920898438
0.27024586995442706,0.06937662760416667,0.729754130045573,0.9306233723958334
0.2963447570800781,0.07854970296223958,0.7036552429199219,0.9214502970377604
0.5233128865559896,0.0749346415201823,0.4766871134440104,0.9250653584798177
0.20594660441080728,0.023901621500651043,0.7940533955891927,0.976098378499349
0.12299219767252605,0.019495646158854168,0.877007802327474,0.9805043538411459
0.31707127888997394,0.29809824625651044,0.6829287211100261,0.7019017537434895
0.4567832946777344,0.03569157918294271,0.5432167053222656,0.9643084208170573
0.37490590413411456,0.5739593505859375,0.6250940958658855,0.4260406494140625
0.17275873819986978,0.02001953125,0.8272412618001302,0.97998046875
0.22087478637695312,0.014708201090494791,0.7791252136230469,0.9852917989095052
0.4503339131673177,0.35878245035807294,0.5496660868326824,0.641217549641927
0.16679890950520834,0.009930928548177084,0.8332010904947916,0.9900690714518229
0.3979288736979167,0.1990687052408854,0.6020711263020833,0.8009312947591146
0.46262359619140625,0.39722569783528644,0.5373764038085938,0.6027743021647136
0.45051320393880206,0.4114583333333333,0.549486796061198,0.5885416666666667
0.06380208333333333,0.0284271240234375,0.9361979166666666,0.9715728759765625
0.3440055847167969,0.01427459716796875,0.6559944152832031,0.9857254028320312
0.45281092325846356,0.22385533650716147,0.5471890767415364,0.7761446634928385
0.23790105183919272,0.08193588256835938,0.7620989481608073,0.9180641174316406
0.2759666442871094,0.06502914428710938,0.7240333557128906,0.9349708557128906
0.13983662923177084,0.02478790283203125,0.8601633707682291,0.9752120971679688
0.07500966389973958,0.13693110148111978,0.9249903361002604,0.8630688985188802
0.29285558064778644,0.023267110188802082,0.7071444193522136,0.9767328898111979
0.2868334452311198,0.4579760233561198,0.7131665547688801,0.5420239766438801
0.16951751708984375,0.03893915812174479,0.8304824829101562,0.9610608418782552
0.052730560302734375,0.005411783854166667,0.9472694396972656,0.9945882161458334
0.09528605143229167,0.011508941650390625,0.9047139485677084,0.9884910583496094
0.4801686604817708,0.015763600667317707,0.5198313395182292,0.9842363993326823
0.12091954549153645,0.017522176106770832,0.8790804545084635,0.9824778238932291
0.2537676493326823,0.00975799560546875,0.7462323506673176,0.9902420043945312
0.3491655985514323,0.010799407958984375,0.6508344014485676,0.9892005920410156
0.38602574666341144,0.031202952067057293,0.6139742533365886,0.9687970479329427
0.11631393432617188,0.23653411865234375,0.8836860656738281,0.7634658813476562
0.25550206502278644,0.09963099161783855,0.7444979349772136,0.9003690083821615
0.3501396179199219,0.19954427083333334,0.6498603820800781,0.8004557291666666
0.1906865437825521,0.014996846516927084,0.8093134562174479,0.9850031534830729
0.2864036560058594,0.015794118245442707,0.7135963439941406,0.9842058817545573
0.40170033772786456,0.06359608968098958,0.5982996622721355,0.9364039103190104
0.34748077392578125,0.004946390787760417,0.6525192260742188,0.9950536092122396
0.2338536580403646,0.05252965291341146,0.7661463419596354,0.9474703470865885
0.21246719360351562,0.011151631673177084,0.7875328063964844,0.9888483683268229
0.33747609456380206,0.06447855631510417,0.662523905436198,0.9355214436848959
0.4438819885253906,0.04414240519205729,0.5561180114746094,0.9558575948079427
0.35848236083984375,0.26946767171223956,0.6415176391601562,0.7305323282877605
0.29981358846028644,0.024728139241536457,0.7001864115397136,0.9752718607584635
0.0963757832845052,0.009314219156901041,0.9036242167154948,0.990685780843099
0.34667205810546875,0.1185773213704427,0.6533279418945312,0.8814226786295573
0.44562657674153644,0.013247172037760416,0.5543734232584636,0.9867528279622396
0.09063084920247395,0.034305572509765625,0.909369150797526,0.9656944274902344
0.2384516398111979,0.008413950602213541,0.7615483601888021,0.9915860493977865
0.22048060099283853,0.41878382364908856,0.7795193990071615,0.5812161763509114
0.1163469950358073,0.062305450439453125,0.8836530049641927,0.9376945495605469
0.2823982238769531,0.1052716573079427,0.7176017761230469,0.8947283426920573
0.2318572998046875,0.110595703125,0.7681427001953125,0.889404296875
0.11029561360677083,0.14331436157226562,0.8897043863932291,0.8566856384277344
0.11728795369466145,0.08027267456054688,0.8827120463053385,0.9197273254394531
0.4204750061035156,0.03888829549153646,0.5795249938964844,0.9611117045084635
0.2241185506184896,0.006298065185546875,0.7758814493815104,0.9937019348144531
0.3286883036295573,0.020399729410807293,0.6713116963704426,0.9796002705891927
0.2304255167643229,0.007105509440104167,0.7695744832356771,0.9928944905598959
0.3244132995605469,0.007083892822265625,0.6755867004394531,0.9929161071777344
0.23837661743164062,0.005771636962890625,0.7616233825683594,0.9942283630371094
0.20442962646484375,0.09268824259440105,0.7955703735351562,0.907311757405599
0.3585713704427083,0.11948394775390625,0.6414286295572917,0.8805160522460938
0.28325653076171875,0.015417734781901041,0.7167434692382812,0.984582265218099
0.2848065694173177,0.143768310546875,0.7151934305826824,0.856231689453125
0.2675183614095052,0.00555419921875,0.7324816385904949,0.99444580078125
0.0651384989420573,0.0487823486328125,0.9348615010579427,0.9512176513671875
0.40099843343098956,0.0326385498046875,0.5990015665690105,0.9673614501953125
0.38446935017903644,0.018208821614583332,0.6155306498209636,0.9817911783854166
0.1637547810872396,0.2790031433105469,0.8362452189127604,0.7209968566894531
0.43413670857747394,0.07595316569010417,0.5658632914225261,0.9240468343098959
0.4068756103515625,0.042805989583333336,0.5931243896484375,0.9571940104166666
0.12548955281575522,0.020829518636067707,0.8745104471842448,0.9791704813639323
0.21770477294921875,0.03222783406575521,0.7822952270507812,0.9677721659342448
0.05000432332356771,0.0072784423828125,0.9499956766764323,0.9927215576171875
0.09375254313151042,0.028039296468098957,0.9062474568684896,0.971960703531901
0.3705024719238281,0.2916399637858073,0.6294975280761719,0.7083600362141926
0.5450935363769531,0.017026265462239582,0.4549064636230469,0.9829737345377604
0.35736338297526044,0.01358795166015625,0.6426366170247395,0.9864120483398438
0.43349329630533856,0.007848103841145834,0.5665067036946614,0.9921518961588541
0.13813018798828125,0.2359135945638021,0.8618698120117188,0.7640864054361979
0.4680633544921875,0.06977208455403645,0.5319366455078125,0.9302279154459635
0.5340398152669271,0.03350702921549479,0.4659601847330729,0.9664929707845052
0.33255894978841144,0.00609588623046875,0.6674410502115886,0.9939041137695312
0.05957158406575521,0.028555552164713543,0.9404284159342448,0.9714444478352865
0.23853174845377603,0.033053080240885414,0.761468251546224,0.9669469197591146
0.36312611897786456,0.00719451904296875,0.6368738810221355,0.9928054809570312
0.29930877685546875,0.21795272827148438,0.7006912231445312,0.7820472717285156
0.14060211181640625,0.005896250406901042,0.8593978881835938,0.994103749593099
0.36804835001627606,0.014668782552083334,0.6319516499837239,0.9853312174479166
0.3047637939453125,0.009413401285807291,0.6952362060546875,0.9905865987141927
0.18830998738606772,0.0704803466796875,0.8116900126139323,0.9295196533203125
0.19378026326497397,0.015515645345052084,0.806219736735026,0.9844843546549479
0.1869074503580729,0.0113525390625,0.8130925496419271,0.9886474609375
0.576202392578125,0.005126953125,0.423797607421875,0.994873046875
0.3590443929036458,0.03653844197591146,0.6409556070963542,0.9634615580240885
0.028653462727864582,0.26263427734375,0.9713465372721354,0.73736572265625
0.4904073079427083,0.054904937744140625,0.5095926920572917,0.9450950622558594
0.2480595906575521,0.01334381103515625,0.7519404093424479,0.9866561889648438
0.11954371134440105,0.021930694580078125,0.880456288655599,0.9780693054199219
0.38820139567057294,0.035784403483072914,0.611798604329427,0.9642155965169271
0.24562708536783853,0.0778338114420573,0.7543729146321615,0.9221661885579427
0.2853190104166667,0.040430704752604164,0.7146809895833333,0.9595692952473959
0.30925242106119794,0.13215510050455728,0.690747578938802,0.8678448994954427
0.1292266845703125,0.16280746459960938,0.8707733154296875,0.8371925354003906
0.3895912170410156,0.017022450764973957,0.6104087829589844,0.982977549235026
0.18565750122070312,0.07009506225585938,0.8143424987792969,0.9299049377441406
0.1619695027669271,0.2140528361002604,0.8380304972330729,0.7859471638997396
0.4820149739583333,0.04930877685546875,0.5179850260416667,0.9506912231445312
0.4884745279947917,0.02142333984375,0.5115254720052083,0.97857666015625
0.32963307698567706,0.36069615681966144,0.670366923014323,0.6393038431803386
0.2124354044596354,0.1211713155110677,0.7875645955403646,0.8788286844889323
0.144073486328125,0.11170196533203125,0.855926513671875,0.8882980346679688
0.36406199137369794,0.022463480631510418,0.635938008626302,0.9775365193684896
0.3211504618326823,0.04718907674153646,0.6788495381673176,0.9528109232584635
0.2419891357421875,0.00641632080078125,0.7580108642578125,0.9935836791992188
0.4592145284016927,0.06391525268554688,0.5407854715983074,0.9360847473144531
0.11304855346679688,0.037403106689453125,0.8869514465332031,0.9625968933105469
0.31065114339192706,0.11886215209960938,0.689348856608073,0.8811378479003906
0.3402722676595052,0.048037211100260414,0.6597277323404949,0.9519627888997396
0.5786399841308594,0.007589975992838542,0.4213600158691406,0.9924100240071615
0.5018513997395834,0.040082295735677086,0.49814860026041663,0.9599177042643229
0.43896738688151044,0.033350626627604164,0.5610326131184895,0.9666493733723959
0.17151641845703125,0.006715138753255208,0.8284835815429688,0.9932848612467448
0.2728538513183594,0.007191975911458333,0.7271461486816406,0.9928080240885416
0.31350453694661456,0.1698328653971354,0.6864954630533855,0.8301671346028646
0.3179664611816406,0.025010426839192707,0.6820335388183594,0.9749895731608073
0.5132293701171875,0.00727081298828125,0.4867706298828125,0.9927291870117188
0.38576380411783856,0.010927836100260416,0.6142361958821614,0.9890721638997396
0.3213208516438802,0.00746917724609375,0.6786791483561199,0.9925308227539062
0.30090967814127606,0.034946441650390625,0.6990903218587239,0.9650535583496094
0.14390945434570312,0.011065165201822916,0.8560905456542969,0.9889348347981771
0.5572522481282552,0.0101318359375,0.44274775187174475,0.9898681640625
0.48833465576171875,0.009348551432291666,0.5116653442382812,0.9906514485677084
0.014400482177734375,0.007771809895833333,0.9855995178222656,0.9922281901041666
0.43750635782877606,0.12580235799153647,0.5624936421712239,0.8741976420084635
0.3258806864420573,0.005046844482421875,0.6741193135579426,0.9949531555175781
0.35093434651692706,0.41553370157877606,0.649065653483073,0.5844662984212239
0.5317878723144531,0.052883148193359375,0.4682121276855469,0.9471168518066406
0.3984031677246094,0.0074920654296875,0.6015968322753906,0.9925079345703125
0.5198376973470052,0.009586334228515625,0.48016230265299475,0.9904136657714844
0.5198351542154948,0.004048665364583333,0.48016484578450525,0.9959513346354166
0.3922767639160156,0.011967976888020834,0.6077232360839844,0.9880320231119791
0.6222330729166666,0.052869160970052086,0.37776692708333337,0.9471308390299479
0.2092717488606771,0.005212148030598958,0.7907282511393229,0.994787851969401
0.35485204060872394,0.041522979736328125,0.6451479593912761,0.9584770202636719
0.477264404296875,0.006876627604166667,0.522735595703125,0.9931233723958334
0.4758097330729167,0.11497116088867188,0.5241902669270833,0.8850288391113281
0.04578399658203125,0.03636805216471354,0.9542160034179688,0.9636319478352865
0.4316902160644531,0.053409576416015625,0.5683097839355469,0.9465904235839844
0.3348337809244792,0.013638814290364584,0.6651662190755208,0.9863611857096354
0.06210962931315104,0.20971171061197916,0.937890370686849,0.7902882893880209
0.039723714192708336,0.009955088297526041,0.9602762858072916,0.990044911702474
0.09523900349934895,0.060938517252604164,0.904760996500651,0.9390614827473959
0.19408162434895834,0.03994115193684896,0.8059183756510416,0.960058848063151
0.07718149820963542,0.021457672119140625,0.9228185017903646,0.9785423278808594
0.08863449096679688,0.047748565673828125,0.9113655090332031,0.9522514343261719
0.17856216430664062,0.07884597778320312,0.8214378356933594,0.9211540222167969
0.17788187662760416,0.05643590291341146,0.8221181233723959,0.9435640970865885
0.30510203043619794,0.005025227864583333,0.694897969563802,0.9949747721354166
0.0963910420735677,0.027356465657552082,0.9036089579264323,0.9726435343424479
0.071197509765625,0.01714324951171875,0.928802490234375,0.9828567504882812
0.030818939208984375,0.006008148193359375,0.9691810607910156,0.9939918518066406
0.1243298848470052,0.026320139567057293,0.8756701151529948,0.9736798604329427
0.06921005249023438,0.07095845540364583,0.9307899475097656,0.9290415445963541
0.10765584309895833,0.005742390950520833,0.8923441569010416,0.9942576090494791
0.056308746337890625,0.008843739827473959,0.9436912536621094,0.991156260172526
0.19802220662434897,0.008101145426432291,0.801977793375651,0.9918988545735677
0.04967498779296875,0.24593734741210938,0.9503250122070312,0.7540626525878906
0.23517990112304688,0.039759318033854164,0.7648200988769531,0.9602406819661459
0.1235198974609375,0.006234486897786458,0.8764801025390625,0.9937655131022135
0.03423945109049479,0.007846832275390625,0.9657605489095052,0.9921531677246094
0.1400731404622396,0.006287892659505208,0.8599268595377604,0.9937121073404948
0.6606356302897135,0.5196278889973959,0.3393643697102865,0.48037211100260413
0.47031911214192706,0.18558120727539062,0.529680887858073,0.8144187927246094
0.4072227478027344,0.42678197224934894,0.5927772521972656,0.5732180277506511
0.37535349527994794,0.011814117431640625,0.624646504720052,0.9881858825683594
0.34707005818684894,0.035708109537760414,0.6529299418131511,0.9642918904622396
0.25327301025390625,0.021073659261067707,0.7467269897460938,0.9789263407389323
0.622198740641276,0.34722646077473956,0.377801259358724,0.6527735392252605
0.668206532796224,0.0469818115234375,0.331793467203776,0.9530181884765625
0.20596186319986978,0.03795496622721354,0.7940381368001302,0.9620450337727865
0.3879903157552083,0.13170878092447916,0.6120096842447917,0.8682912190755209
0.44366455078125,0.19985198974609375,0.55633544921875,0.8001480102539062
0.2225062052408854,0.12289810180664062,0.7774937947591146,0.8771018981933594
0.45918528238932294,0.0071563720703125,0.540814717610677,0.9928436279296875
0.4438006083170573,0.2816149393717448,0.5561993916829426,0.7183850606282551
0.5543429056803385,0.0033899943033854165,0.4456570943196615,0.9966100056966146
0.2254969278971354,0.2690696716308594,0.7745030721028646,0.7309303283691406
0.28989919026692706,0.027016957600911457,0.710100809733073,0.9729830423990885
0.5231196085611979,0.015429178873697916,0.4768803914388021,0.9845708211263021
0.1676483154296875,0.4007924397786458,0.8323516845703125,0.5992075602213542
0.27175267537434894,0.5626576741536459,0.7282473246256511,0.43734232584635413
0.578253428141276,0.01229095458984375,0.421746571858724,0.9877090454101562
0.515387217203776,0.005800882975260417,0.484612782796224,0.9941991170247396
0.4273885091145833,0.04930877685546875,0.5726114908854167,0.9506912231445312
0.18443806966145834,0.018060048421223957,0.8155619303385416,0.981939951578776
0.3300984700520833,0.007848103841145834,0.6699015299479167,0.9921518961588541
0.1062329610188802,0.015515645345052084,0.8937670389811198,0.9844843546549479
0.4789072672526042,0.014668782552083334,0.5210927327473958,0.9853312174479166
0.029064178466796875,0.06977208455403645,0.9709358215332031,0.9302279154459635
0.3897959391276042,0.017026265462239582,0.6102040608723958,0.9829737345377604
0.11876296997070312,0.00727081298828125,0.8812370300292969,0.9927291870117188
0.6091906229654948,0.2790031433105469,0.39080937703450525,0.7209968566894531
0.2574208577473958,0.006715138753255208,0.7425791422526042,0.9932848612467448
0.42651112874348956,0.03350702921549479,0.5734888712565105,0.9664929707845052
0.3561083475748698,0.037403106689453125,0.6438916524251301,0.9625968933105469
0.5264027913411459,0.017022450764973957,0.47359720865885413,0.982977549235026
0.13309605916341147,0.0072784423828125,0.8669039408365885,0.9927215576171875
0.4173075358072917,0.040430704752604164,0.5826924641927083,0.9595692952473959
0.37767791748046875,0.04718907674153646,0.6223220825195312,0.9528109232584635
0.09072113037109375,0.21795272827148438,0.9092788696289062,0.7820472717285156
0.4323539733886719,0.26263427734375,0.5676460266113281,0.73736572265625
0.31982421875,0.2916399637858073,0.68017578125,0.7083600362141926
0.06793212890625,0.021160125732421875,0.93206787109375,0.9788398742675781
0.3207410176595052,0.043727874755859375,0.6792589823404949,0.9562721252441406
0.42914454142252606,0.010927836100260416,0.5708554585774739,0.9890721638997396
0.2055079142252604,0.06391525268554688,0.7944920857747396,0.9360847473144531
0.13347752888997397,0.007191975911458333,0.866522471110026,0.9928080240885416
0.22964096069335938,0.00719451904296875,0.7703590393066406,0.9928054809570312
0.16135787963867188,0.00609588623046875,0.8386421203613281,0.9939041137695312
0.0877062479654948,0.00746917724609375,0.9122937520345052,0.9925308227539062
0.2826677958170573,0.054904937744140625,0.7173322041829426,0.9450950622558594
0.26789093017578125,0.028555552164713543,0.7321090698242188,0.9714444478352865
0.23502604166666666,0.03653844197591146,0.7649739583333334,0.9634615580240885
0.4222831726074219,0.0778338114420573,0.5777168273925781,0.9221661885579427
0.09313456217447917,0.0704803466796875,0.9068654378255209,0.9295196533203125
0.15620803833007812,0.0757293701171875,0.8437919616699219,0.9242706298828125
0.2616119384765625,0.03222783406575521,0.7383880615234375,0.9677721659342448
0.11280186971028645,0.0829785664876302,0.8871981302897135,0.9170214335123698
0.19168217976888022,0.0326385498046875,0.8083178202311198,0.9673614501953125
0.2866872151692708,0.1211713155110677,0.7133127848307292,0.8788286844889323
0.2021942138671875,0.033350626627604164,0.7978057861328125,0.9666493733723959
0.17249552408854166,0.035784403483072914,0.8275044759114584,0.9642155965169271
0.1084760030110677,0.08819580078125,0.8915239969889323,0.91180419921875
0.3863474527994792,0.00823974609375,0.6136525472005208,0.99176025390625
0.18292872111002603,0.025010426839192707,0.817071278889974,0.9749895731608073
0.3086039225260417,0.020829518636067707,0.6913960774739583,0.9791704813639323
0.323394775390625,0.040082295735677086,0.676605224609375,0.9599177042643229
0.17368570963541666,0.007589975992838542,0.8263142903645834,0.9924100240071615
0.5138765970865885,0.07009506225585938,0.4861234029134115,0.9299049377441406
0.07826614379882812,0.005126953125,0.9217338562011719,0.994873046875
0.4305381774902344,0.13215510050455728,0.5694618225097656,0.8678448994954427
0.2119115193684896,0.2140528361002604,0.7880884806315104,0.7859471638997396
0.3055013020833333,0.022665659586588543,0.6944986979166667,0.9773343404134115
0.31388600667317706,0.02142333984375,0.686113993326823,0.97857666015625
0.163482666015625,0.018208821614583332,0.836517333984375,0.9817911783854166
0.21454747517903647,0.014509836832682291,0.7854525248209635,0.9854901631673177
0.3887596130371094,0.007929484049479166,0.6112403869628906,0.9920705159505209
0.34975306193033856,0.0383758544921875,0.6502469380696614,0.9616241455078125
0.4728686014811198,0.01358795166015625,0.5271313985188801,0.9864120483398438
0.5533866882324219,0.36069615681966144,0.4466133117675781,0.6393038431803386
0.12558746337890625,0.01334381103515625,0.8744125366210938,0.9866561889648438
0.36621348063151044,0.00641632080078125,0.6337865193684895,0.9935836791992188
0.5059407552083334,0.16280746459960938,0.49405924479166663,0.8371925354003906
0.2237421671549479,0.009413401285807291,0.7762578328450521,0.9905865987141927
0.3125864664713542,0.042805989583333336,0.6874135335286458,0.9571940104166666
0.4057655334472656,0.11886215209960938,0.5942344665527344,0.8811378479003906
0.08580652872721355,0.022463480631510418,0.9141934712727865,0.9775365193684896
0.21287663777669272,0.07775497436523438,0.7871233622233073,0.9222450256347656
0.037841796875,0.024929046630859375,0.962158203125,0.9750709533691406
0.2616767883300781,0.11580530802408855,0.7383232116699219,0.8841946919759115
0.1431147257486979,0.2032750447591146,0.8568852742513021,0.7967249552408854
0.06383005777994792,0.14362208048502603,0.9361699422200521,0.856377919514974
0.3815320332845052,0.038546244303385414,0.6184679667154949,0.9614537556966146
0.143951416015625,0.03898747762044271,0.856048583984375,0.9610125223795573
0.4045092264811198,0.022004445393880207,0.5954907735188801,0.9779955546061198
0.17400614420572916,0.020153045654296875,0.8259938557942709,0.9798469543457031
0.3926035563151042,0.00432586669921875,0.6073964436848958,0.9956741333007812
0.28220367431640625,0.01985931396484375,0.7177963256835938,0.9801406860351562
0.34337743123372394,0.18008931477864584,0.6566225687662761,0.8199106852213541
0.33652623494466144,0.011112213134765625,0.6634737650553386,0.9888877868652344
0.155242919921875,0.010224660237630209,0.844757080078125,0.9897753397623698
0.4005393981933594,0.0043792724609375,0.5994606018066406,0.9956207275390625
0.12475967407226562,0.06686909993489583,0.8752403259277344,0.9331309000651041
0.3910166422526042,0.023235321044921875,0.6089833577473958,0.9767646789550781
0.27430979410807294,0.035961151123046875,0.725690205891927,0.9640388488769531
0.2824605305989583,0.21099853515625,0.7175394694010417,0.78900146484375
0.6571769714355469,0.017327626546223957,0.3428230285644531,0.982672373453776
0.5451571146647135,0.024415334065755207,0.4548428853352865,0.9755846659342448
0.4911549886067708,0.028317769368489582,0.5088450113932292,0.9716822306315104
0.5579045613606771,0.013275146484375,0.4420954386393229,0.986724853515625
0.09855143229166667,0.04776128133138021,0.9014485677083334,0.9522387186686198
0.07262039184570312,0.00559234619140625,0.9273796081542969,0.9944076538085938
0.4771690368652344,0.005222320556640625,0.5228309631347656,0.9947776794433594
0.37793731689453125,0.019720713297526043,0.6220626831054688,0.980279286702474
0.5301539103190104,0.011712392171223959,0.4698460896809896,0.988287607828776
0.18538029988606772,0.0047607421875,0.8146197001139323,0.9952392578125
0.44264856974283856,0.01786041259765625,0.5573514302571614,0.9821395874023438
0.24926630655924478,0.006872812906901042,0.7507336934407552,0.993127187093099
0.13415400187174478,0.011095682779947916,0.8658459981282552,0.9889043172200521
0.0973968505859375,0.027797698974609375,0.9026031494140625,0.9722023010253906
0.154937744140625,0.023773193359375,0.845062255859375,0.976226806640625
0.5395584106445312,0.024289449055989582,0.46044158935546875,0.9757105509440104
0.013306935628255209,0.1780217488606771,0.9866930643717448,0.8219782511393229
0.16386922200520834,0.010079701741536459,0.8361307779947916,0.9899202982584635
0.35445912679036456,0.009932200113932291,0.6455408732096355,0.9900677998860677
0.4587872823079427,0.015444437662760416,0.5412127176920574,0.9845555623372396
0.3218676249186198,0.012935638427734375,0.6781323750813801,0.9870643615722656
